Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact,Occupation,Gender,ProductPitched,MaritalStatus,Designation
35.0,1,6.0,3,3.0,5.0,5.0,0,1,0,1.0,17194.0,Company Invited,Small Business,Male,Basic,Married,Executive
25.0,1,30.0,3,3.0,3.0,3.0,1,4,0,2.0,21403.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
36.0,3,25.0,4,4.0,5.0,3.0,0,4,1,1.0,27747.0,Company Invited,Salaried,Male,Standard,Divorced,Senior Manager
33.0,3,15.0,3,3.0,5.0,1.0,1,3,0,1.0,23224.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
30.0,3,28.0,3,3.0,5.0,1.0,0,2,1,0.0,23412.0,Company Invited,Salaried,Female,Standard,Divorced,Senior Manager
44.0,1,13.0,2,4.0,3.0,4.0,0,4,1,0.0,25248.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
27.0,1,12.0,3,4.0,3.0,1.0,0,1,0,1.0,17187.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
42.0,1,15.0,4,4.0,5.0,3.0,1,3,0,3.0,22781.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
54.0,1,11.0,2,3.0,5.0,5.0,0,4,1,0.0,34406.0,Self Enquiry,Small Business,Male,King,Divorced,VP
53.0,1,13.0,2,2.0,3.0,4.0,0,2,0,0.0,29814.0,Self Enquiry,Salaried,Male,Super Deluxe,Divorced,AVP
45.0,3,7.0,4,4.0,5.0,7.0,1,2,0,1.0,24132.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
40.0,3,16.0,2,4.0,4.0,1.0,0,5,1,0.0,21852.0,Self Enquiry,Large Business,Female,Deluxe,Married,Manager
22.0,3,29.0,3,4.0,3.0,3.0,0,2,1,2.0,22125.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
43.0,3,19.0,4,4.0,3.0,5.0,1,1,0,1.0,23765.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
25.0,1,6.0,2,3.0,4.0,2.0,0,3,1,0.0,17096.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
31.0,1,6.0,3,4.0,5.0,2.0,0,4,1,1.0,17218.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
36.0,1,7.0,3,5.0,5.0,3.0,1,1,1,0.0,25252.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
38.0,1,31.0,2,4.0,4.0,4.0,0,3,1,0.0,27061.0,Self Enquiry,Salaried,Female,Standard,Divorced,Senior Manager
35.0,1,33.0,2,4.0,5.0,2.0,0,4,1,1.0,17559.0,Self Enquiry,Small Business,Female,Basic,Single,Executive
36.0,2,19.0,2,3.0,4.0,5.0,0,3,1,1.0,17143.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
44.0,1,29.0,3,3.0,5.0,1.0,0,3,0,2.0,33213.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
42.0,1,30.0,2,3.0,5.0,2.0,1,2,1,1.0,22406.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
40.0,3,8.0,3,3.0,3.0,1.0,0,3,1,0.0,33041.0,Self Enquiry,Salaried,Female,King,Married,VP
32.0,3,16.0,2,3.0,3.0,2.0,0,4,0,1.0,20396.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
42.0,1,8.0,2,3.0,3.0,6.0,1,2,0,1.0,17515.0,Company Invited,Small Business,Male,Basic,Single,Executive
33.0,1,9.0,3,3.0,5.0,2.0,1,5,1,2.0,18348.0,Company Invited,Salaried,Male,Basic,Single,Executive
32.0,1,31.0,2,3.0,3.0,2.0,1,5,0,0.0,17795.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
54.0,1,31.0,3,2.0,3.0,5.0,0,3,0,2.0,25683.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
44.0,1,24.0,3,5.0,3.0,2.0,1,5,1,2.0,21115.0,Company Invited,Large Business,Male,Basic,Married,Executive
30.0,1,9.0,2,3.0,5.0,6.0,1,4,0,0.0,17657.0,Self Enquiry,Large Business,Female,Basic,Single,Executive
35.0,2,32.0,2,3.0,3.0,2.0,1,1,1,0.0,23837.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
27.0,1,22.0,2,3.0,4.0,1.0,0,1,1,0.0,17811.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
34.0,1,21.0,3,4.0,3.0,7.0,1,1,1,2.0,21114.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
36.0,1,9.0,2,3.0,3.0,6.0,0,1,0,1.0,17835.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
27.0,3,15.0,3,5.0,5.0,8.0,0,3,1,2.0,24004.0,Self Enquiry,Large Business,Male,Deluxe,Single,Manager
53.0,3,8.0,2,4.0,4.0,3.0,0,1,1,0.0,22525.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
46.0,3,6.0,2,1.0,5.0,2.0,0,4,1,1.0,32567.0,Self Enquiry,Salaried,Male,Super Deluxe,Single,AVP
40.0,3,6.0,2,5.0,3.0,3.0,1,3,1,0.0,22457.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
50.0,3,6.0,3,3.0,3.0,4.0,0,2,1,1.0,34517.0,Self Enquiry,Small Business,Female,King,Married,VP
53.0,1,32.0,3,5.0,3.0,5.0,0,5,0,2.0,32504.0,Company Invited,Small Business,Female,Super Deluxe,Divorced,AVP
39.0,1,28.0,2,3.0,5.0,2.0,1,5,1,0.0,25880.0,Company Invited,Small Business,Female,Standard,Single,Senior Manager
58.0,1,15.0,3,4.0,4.0,5.0,1,2,1,0.0,18346.0,Self Enquiry,Small Business,Female,Basic,Divorced,Executive
43.0,1,27.0,3,3.0,3.0,1.0,0,4,1,2.0,17258.0,Company Invited,Small Business,Male,Basic,Married,Executive
37.0,2,9.0,4,5.0,3.0,3.0,0,3,1,1.0,22564.0,Company Invited,Salaried,Male,Deluxe,Single,Manager
55.0,3,19.0,2,1.0,3.0,7.0,1,3,1,1.0,28695.0,Self Enquiry,Small Business,Male,Super Deluxe,Single,AVP
31.0,1,12.0,4,5.0,3.0,2.0,0,5,0,1.0,22439.0,Company Invited,Salaried,Male,Basic,Married,Executive
38.0,3,8.0,2,4.0,3.0,4.0,0,5,1,1.0,20249.0,Company Invited,Salaried,Male,Deluxe,Divorced,Manager
29.0,1,21.0,2,3.0,3.0,2.0,0,3,1,1.0,17340.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
28.0,1,9.0,3,4.0,4.0,3.0,0,4,1,2.0,20904.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
37.0,3,14.0,3,2.0,5.0,4.0,0,1,1,1.0,23317.0,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
55.0,1,27.0,3,4.0,3.0,5.0,0,4,1,1.0,23547.0,Company Invited,Salaried,Female,Deluxe,Single,Manager
27.0,3,14.0,2,3.0,3.0,2.0,0,1,1,0.0,23726.0,Company Invited,Salaried,Male,Standard,Single,Senior Manager
56.0,1,15.0,3,3.0,3.0,3.0,0,2,0,0.0,17942.0,Company Invited,Small Business,Female,Basic,Divorced,Executive
29.0,3,16.0,2,3.0,3.0,2.0,0,4,0,0.0,17642.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
24.0,3,30.0,2,3.0,3.0,1.0,0,4,1,1.0,17400.0,Company Invited,Small Business,Male,Basic,Married,Executive
34.0,1,32.0,3,5.0,4.0,3.0,0,1,0,2.0,22998.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
44.0,2,6.0,3,4.0,5.0,1.0,0,4,1,0.0,25482.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
36.0,1,12.0,3,1.0,5.0,4.0,1,4,1,1.0,20562.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
43.0,1,9.0,3,4.0,3.0,3.0,0,1,0,1.0,22767.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
58.0,1,13.0,2,4.0,5.0,1.0,1,4,1,0.0,25008.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
36.0,1,12.0,2,5.0,3.0,2.0,0,1,1,0.0,17741.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
32.0,1,7.0,4,4.0,5.0,3.0,0,5,1,3.0,22826.0,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
52.0,3,28.0,4,4.0,3.0,2.0,1,5,0,3.0,24119.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
28.0,3,9.0,3,2.0,3.0,2.0,0,1,0,2.0,25178.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
54.0,1,8.0,2,3.0,3.0,1.0,0,4,0,0.0,28549.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
36.0,1,23.0,4,4.0,3.0,6.0,1,2,0,2.0,26310.0,Self Enquiry,Salaried,Male,Standard,Divorced,Senior Manager
35.0,1,17.0,3,2.0,3.0,3.0,0,4,1,1.0,23402.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
36.0,1,14.0,4,4.0,4.0,3.0,1,3,1,2.0,24041.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
40.0,1,8.0,3,3.0,3.0,3.0,0,1,0,0.0,17345.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
29.0,3,33.0,3,5.0,5.0,3.0,0,4,1,1.0,23402.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
29.0,1,7.0,3,6.0,3.0,2.0,0,3,1,1.0,25352.0,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
18.0,1,9.0,2,3.0,3.0,2.0,0,4,0,0.0,16420.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
47.0,3,7.0,4,4.0,5.0,3.0,0,2,1,2.0,29131.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
46.0,1,13.0,1,3.0,3.0,3.0,0,5,0,0.0,20258.0,Company Invited,Small Business,Female,Deluxe,Divorced,Manager
37.0,1,16.0,4,5.0,3.0,2.0,1,1,1,3.0,22066.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
35.0,3,7.0,4,2.0,3.0,2.0,0,5,1,3.0,28403.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
53.0,1,13.0,2,1.0,3.0,4.0,0,1,0,1.0,29814.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
46.0,1,19.0,2,3.0,4.0,7.0,0,4,1,0.0,20562.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
40.0,1,6.0,2,3.0,3.0,1.0,0,1,0,0.0,17406.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
32.0,1,11.0,2,1.0,3.0,4.0,1,1,0,1.0,17432.0,Company Invited,Salaried,Female,Basic,Single,Executive
50.0,1,34.0,2,3.0,5.0,5.0,1,5,0,0.0,31880.0,Self Enquiry,Salaried,Female,Super Deluxe,Divorced,AVP
27.0,3,36.0,4,6.0,5.0,2.0,0,3,1,2.0,23647.0,Company Invited,Small Business,Male,Deluxe,Single,Manager
34.0,1,14.0,3,3.0,3.0,4.0,0,4,0,1.0,21142.0,Self Enquiry,Small Business,Female,Deluxe,Single,Manager
56.0,1,15.0,3,4.0,3.0,4.0,1,3,1,2.0,33434.0,Self Enquiry,Small Business,Female,Super Deluxe,Married,AVP
43.0,1,8.0,3,2.0,3.0,2.0,0,2,0,1.0,17645.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
34.0,1,32.0,3,5.0,4.0,6.0,1,4,1,1.0,20991.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
35.0,1,6.0,2,1.0,3.0,4.0,0,3,1,1.0,17506.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
44.0,1,17.0,3,4.0,3.0,2.0,0,5,0,1.0,21133.0,Company Invited,Salaried,Female,Basic,Single,Executive
29.0,1,29.0,2,3.0,3.0,1.0,0,3,1,0.0,17201.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
36.0,1,9.0,1,3.0,4.0,5.0,0,4,1,0.0,17088.0,Company Invited,Small Business,Male,Basic,Single,Executive
29.0,1,9.0,4,5.0,4.0,2.0,0,2,0,3.0,21879.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
43.0,1,21.0,3,4.0,3.0,2.0,0,3,1,1.0,32603.0,Self Enquiry,Salaried,Male,Super Deluxe,Married,AVP
46.0,1,30.0,3,4.0,5.0,3.0,1,1,1,1.0,22311.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
37.0,1,12.0,4,4.0,4.0,2.0,0,1,1,2.0,24592.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
38.0,1,9.0,4,5.0,3.0,8.0,1,3,0,3.0,20768.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
29.0,1,36.0,4,6.0,4.0,3.0,0,1,1,3.0,25227.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
41.0,3,32.0,3,5.0,4.0,4.0,1,5,0,2.0,27772.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
26.0,1,10.0,4,4.0,5.0,7.0,0,5,1,2.0,22709.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
21.0,3,18.0,2,1.0,4.0,2.0,0,5,0,1.0,17716.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
36.0,1,30.0,2,3.0,4.0,1.0,0,3,0,0.0,20674.0,Company Invited,Salaried,Female,Deluxe,Divorced,Manager
27.0,1,31.0,4,6.0,3.0,3.0,1,3,1,3.0,21018.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
34.0,3,8.0,2,3.0,3.0,2.0,0,5,0,1.0,21274.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
35.0,1,15.0,3,4.0,4.0,1.0,0,1,0,1.0,21540.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
23.0,1,11.0,3,5.0,3.0,7.0,0,5,1,1.0,22572.0,Company Invited,Large Business,Male,Basic,Single,Executive
31.0,1,29.0,3,4.0,3.0,1.0,0,3,0,1.0,20582.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
29.0,1,14.0,3,5.0,5.0,2.0,1,3,1,1.0,17119.0,Self Enquiry,Salaried,Male,Basic,Divorced,Executive
30.0,1,8.0,3,3.0,4.0,2.0,0,3,0,0.0,26916.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
44.0,1,34.0,3,4.0,5.0,2.0,0,4,1,1.0,29498.0,Company Invited,Salaried,Female,Standard,Married,Senior Manager
44.0,1,15.0,3,4.0,4.0,6.0,0,3,1,1.0,23443.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
28.0,1,23.0,3,4.0,4.0,2.0,0,1,1,1.0,21489.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
45.0,1,31.0,3,4.0,3.0,5.0,1,5,0,2.0,21839.0,Company Invited,Salaried,Male,Basic,Married,Executive
32.0,1,6.0,3,3.0,4.0,2.0,0,3,1,0.0,21220.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
35.0,1,22.0,3,4.0,4.0,2.0,0,1,1,2.0,23606.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
30.0,2,15.0,2,3.0,3.0,1.0,1,3,1,1.0,21347.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
30.0,1,32.0,4,5.0,4.0,7.0,0,3,1,3.0,21224.0,Self Enquiry,Large Business,Female,Basic,Married,Executive
41.0,3,11.0,4,5.0,3.0,2.0,0,2,1,1.0,29533.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
46.0,1,6.0,3,3.0,5.0,1.0,0,1,0,2.0,24396.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
31.0,1,9.0,3,5.0,3.0,3.0,0,4,1,1.0,22830.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
30.0,3,7.0,3,5.0,3.0,8.0,1,1,1,2.0,21478.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
42.0,1,16.0,4,4.0,5.0,4.0,0,1,0,1.0,20916.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
45.0,1,31.0,3,6.0,3.0,4.0,0,3,0,1.0,22386.0,Company Invited,Small Business,Male,Basic,Single,Executive
57.0,1,7.0,3,4.0,3.0,3.0,0,3,0,1.0,24984.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
38.0,1,9.0,2,3.0,3.0,4.0,1,5,0,0.0,1000.0,Self Enquiry,Large Business,Female,Deluxe,Single,Manager
31.0,1,14.0,3,3.0,4.0,4.0,0,1,1,0.0,31422.0,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
25.0,1,31.0,3,4.0,4.0,2.0,0,5,1,1.0,22275.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
30.0,3,27.0,3,4.0,3.0,3.0,0,3,0,2.0,20835.0,Company Invited,Large Business,Female,Basic,Divorced,Executive
42.0,1,12.0,4,5.0,5.0,8.0,0,3,0,2.0,20785.0,Company Invited,Salaried,Male,Basic,Married,Executive
27.0,3,8.0,2,3.0,5.0,1.0,0,5,0,1.0,18041.0,Self Enquiry,Small Business,Male,Basic,Married,Executive
21.0,1,7.0,3,5.0,4.0,3.0,0,4,0,2.0,21514.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
55.0,1,24.0,3,4.0,3.0,2.0,0,5,1,1.0,29417.0,Self Enquiry,Large Business,Female,Standard,Divorced,Senior Manager
43.0,1,13.0,2,2.0,3.0,5.0,0,4,0,1.0,17089.0,Company Invited,Small Business,Male,Basic,Married,Executive
37.0,1,12.0,2,2.0,5.0,5.0,1,3,1,1.0,20974.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
22.0,3,7.0,3,5.0,4.0,3.0,1,5,1,2.0,20852.0,Company Invited,Large Business,Female,Basic,Single,Executive
35.0,1,10.0,3,3.0,3.0,2.0,0,4,0,0.0,16951.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
37.0,1,6.0,3,3.0,4.0,7.0,0,2,1,1.0,21447.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
54.0,3,15.0,4,4.0,3.0,7.0,0,3,0,3.0,30514.0,Self Enquiry,Small Business,Male,Super Deluxe,Divorced,AVP
26.0,1,12.0,3,3.0,3.0,2.0,1,2,0,0.0,17659.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
42.0,3,14.0,2,3.0,4.0,1.0,0,3,1,0.0,21825.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
18.0,3,15.0,2,3.0,3.0,2.0,0,5,0,1.0,16611.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
29.0,1,23.0,4,3.0,5.0,2.0,0,5,0,3.0,24339.0,Self Enquiry,Small Business,Male,Deluxe,Single,Manager
33.0,1,10.0,3,4.0,3.0,5.0,0,1,1,1.0,29837.0,Self Enquiry,Salaried,Female,Standard,Single,Senior Manager
33.0,1,23.0,4,6.0,5.0,3.0,1,4,1,3.0,22597.0,Company Invited,Salaried,Female,Basic,Single,Executive
30.0,3,11.0,1,4.0,3.0,2.0,0,2,0,0.0,21118.0,Self Enquiry,Small Business,Female,Deluxe,Married,Manager
42.0,1,6.0,2,4.0,3.0,1.0,1,3,0,0.0,21062.0,Self Enquiry,Salaried,Female,Deluxe,Married,Manager
35.0,3,16.0,4,4.0,3.0,3.0,0,2,1,3.0,24392.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
23.0,1,15.0,2,3.0,5.0,2.0,0,3,0,1.0,17500.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
47.0,1,15.0,3,3.0,3.0,5.0,0,3,1,0.0,17105.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
41.0,3,10.0,2,3.0,3.0,1.0,1,1,0,1.0,25447.0,Self Enquiry,Small Business,Female,Standard,Married,Senior Manager
31.0,1,17.0,2,3.0,3.0,4.0,1,3,0,0.0,17356.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
38.0,1,7.0,4,4.0,3.0,4.0,1,3,0,1.0,32281.0,Company Invited,Small Business,Female,Standard,Married,Senior Manager
34.0,1,12.0,2,3.0,5.0,3.0,0,4,0,0.0,17960.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
47.0,3,16.0,4,5.0,3.0,3.0,0,5,0,2.0,28297.0,Self Enquiry,Small Business,Male,Standard,Single,Senior Manager
53.0,3,14.0,4,4.0,3.0,4.0,1,4,1,3.0,27124.0,Company Invited,Small Business,Female,Basic,Married,Executive
29.0,1,15.0,4,4.0,3.0,3.0,0,4,0,2.0,21988.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
53.0,1,9.0,2,3.0,3.0,4.0,1,5,1,0.0,32584.0,Self Enquiry,Small Business,Male,Super Deluxe,Married,AVP
45.0,3,15.0,3,3.0,5.0,5.0,1,2,1,0.0,25761.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
53.0,1,10.0,3,5.0,3.0,4.0,1,2,0,1.0,26647.0,Self Enquiry,Small Business,Male,Standard,Divorced,Senior Manager
23.0,1,10.0,3,4.0,3.0,2.0,1,5,1,2.0,22849.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
42.0,1,8.0,2,4.0,5.0,1.0,1,4,1,1.0,17593.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
37.0,1,13.0,3,3.0,3.0,5.0,0,2,0,1.0,21716.0,Self Enquiry,Salaried,Female,Deluxe,Divorced,Manager
37.0,1,6.0,2,4.0,3.0,2.0,0,5,0,0.0,20993.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
31.0,1,7.0,3,5.0,3.0,3.0,1,2,1,2.0,23804.0,Self Enquiry,Salaried,Male,Deluxe,Divorced,Manager
26.0,1,30.0,3,5.0,3.0,2.0,1,3,1,2.0,17340.0,Self Enquiry,Large Business,Male,Basic,Single,Executive
34.0,1,13.0,3,3.0,3.0,2.0,0,3,0,0.0,17585.0,Self Enquiry,Salaried,Male,Deluxe,Married,Manager
28.0,1,17.0,3,4.0,5.0,3.0,0,3,0,2.0,27471.0,Company Invited,Salaried,Male,Standard,Married,Senior Manager
32.0,1,12.0,2,3.0,3.0,4.0,0,2,0,1.0,18038.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
40.0,1,15.0,2,3.0,3.0,1.0,0,4,1,1.0,28499.0,Company Invited,Small Business,Female,Standard,Single,Senior Manager
41.0,1,8.0,2,5.0,3.0,5.0,1,3,0,1.0,17778.0,Self Enquiry,Salaried,Female,Basic,Married,Executive
30.0,1,17.0,4,5.0,5.0,8.0,1,5,1,1.0,21082.0,Self Enquiry,Salaried,Female,Basic,Single,Executive
47.0,1,22.0,3,1.0,3.0,2.0,1,2,0,0.0,20067.0,Company Invited,Small Business,Male,Deluxe,Married,Manager
30.0,3,8.0,3,3.0,4.0,2.0,0,3,1,0.0,17476.0,Self Enquiry,Large Business,Male,Basic,Married,Executive
30.0,1,29.0,3,5.0,3.0,2.0,0,3,1,2.0,17613.0,Company Invited,Salaried,Male,Basic,Married,Executive
32.0,3,14.0,4,2.0,3.0,6.0,0,1,1,2.0,25607.0,Self Enquiry,Large Business,Male,Deluxe,Married,Manager
31.0,3,34.0,3,4.0,3.0,2.0,0,3,1,1.0,23982.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
39.0,1,36.0,4,4.0,5.0,2.0,1,3,1,3.0,25351.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
29.0,1,13.0,3,4.0,3.0,7.0,0,5,1,0.0,17532.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
19.0,1,8.0,2,4.0,3.0,2.0,0,5,0,0.0,16102.0,Self Enquiry,Salaried,Male,Basic,Single,Executive
59.0,1,20.0,2,3.0,3.0,1.0,1,5,1,0.0,25512.0,Company Invited,Salaried,Female,Standard,Single,Senior Manager
29.0,3,33.0,2,3.0,3.0,2.0,0,3,1,1.0,22639.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
60.0,2,13.0,3,4.0,3.0,2.0,0,4,1,1.0,20945.0,Self Enquiry,Small Business,Male,Basic,Divorced,Executive
49.0,1,7.0,3,5.0,5.0,2.0,0,4,0,1.0,34080.0,Self Enquiry,Salaried,Female,Super Deluxe,Married,AVP
36.0,1,12.0,2,3.0,3.0,1.0,0,5,1,1.0,18210.0,Self Enquiry,Salaried,Male,Basic,Married,Executive
35.0,3,17.0,3,4.0,3.0,3.0,1,2,0,2.0,20898.0,Self Enquiry,Salaried,Female,Basic,Divorced,Executive
35.0,1,12.0,2,5.0,3.0,2.0,0,5,0,1.0,21646.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
55.0,3,24.0,2,3.0,4.0,4.0,0,2,0,1.0,31835.0,Self Enquiry,Salaried,Female,Super Deluxe,Single,AVP
30.0,1,8.0,2,4.0,3.0,1.0,0,4,0,0.0,17720.0,Self Enquiry,Small Business,Male,Basic,Single,Executive
37.0,1,8.0,3,4.0,3.0,6.0,0,2,0,1.0,20163.0,Company Invited,Salaried,Male,Deluxe,Married,Manager
29.0,1,12.0,2,3.0,3.0,2.0,0,3,0,1.0,18131.0,Self Enquiry,Small Business,Female,Basic,Married,Executive
32.0,1,11.0,2,4.0,3.0,1.0,0,1,0,1.0,24679.0,Self Enquiry,Salaried,Male,Deluxe,Single,Manager
33.0,1,10.0,3,4.0,3.0,3.0,0,4,1,1.0,24887.0,Company Invited,Salaried,Female,Basic,Single,Executive
43.0,1,16.0,4,4.0,3.0,3.0,0,4,1,2.0,22351.0,Company Invited,Small Business,Female,Basic,Single,Executive
36.0,3,7.0,4,4.0,4.0,3.0,0,4,0,1.0,25973.0,Self Enquiry,Small Business,Male,Standard,Married,Senior Manager
28.0,1,7.0,4,4.0,5.0,3.0,0,4,0,3.0,26090.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
36.0,1,9.0,4,4.0,5.0,4.0,0,4,0,1.0,23771.0,Company Invited,Salaried,Female,Deluxe,Married,Manager
53.0,1,32.0,3,5.0,3.0,5.0,0,5,0,2.0,32504.0,Company Invited,Small Business,Female,Super Deluxe,Married,AVP
32.0,1,6.0,2,3.0,3.0,2.0,1,4,1,1.0,21162.0,Self Enquiry,Small Business,Male,Deluxe,Married,Manager
59.0,1,9.0,4,5.0,3.0,2.0,0,5,0,1.0,21050.0,Self Enquiry,Large Business,Female,Standard,Married,Senior Manager
21.0,1,6.0,3,4.0,4.0,2.0,1,5,1,1.0,17070.0,Self Enquiry,Large Business,Female,Basic,Single,Executive
36.0,1,33.0,3,3.0,3.0,7.0,0,3,1,0.0,20237.0,Self Enquiry,Small Business,Male,Deluxe,Divorced,Manager
58.0,1,31.0,3,3.0,3.0,5.0,1,4,1,2.0,28117.0,Self Enquiry,Salaried,Male,Standard,Married,Senior Manager
28.0,3,15.0,3,4.0,4.0,3.0,0,2,0,1.0,24892.0,Self Enquiry,Small Business,Female,Deluxe,Divorced,Manager
35.0,1,23.0,3,6.0,5.0,3.0,1,3,1,1.0,20985.0,Company Invited,Large Business,Male,Basic,Married,Executive
55.0,3,9.0,3,5.0,3.0,8.0,0,5,1,2.0,29364.0,Self Enquiry,Salaried,Female,Standard,Married,Senior Manager
53.0,1,9.0,2,3.0,3.0,4.0,1,5,0,0.0,32584.0,Self Enquiry,Small Business,Male,Super Deluxe,Divorced,AVP
46.0,3,16.0,3,4.0,3.0,3.0,1,2,1,1.0,24071.0,Self Enquiry,Small Business,Female,Standard,Divorced,Senior Manager
